state,year,y_mean_temp,spring1
Hamburg,2009,9.49371527777778,7.43375
Hamburg,2010,8.02229166666667,5.49229166666667
Hamburg,2011,9.85757575757576,7.2625
Hamburg,2012,10.3005952380952,7.705
Hamburg,2013,9.25809659090909,4.6875
Hamburg,2014,10.4061666666667,9.04375
Hamburg,2015,10.1278333333333,6.931875
Hamburg,2016,10.9302916666667,8.409375
Hamburg,2017,10.1594507575758,6.78875
Hamburg,2018,9.78041666666667,5.88833333333333
Hamburg,2019,9.43041666666667,8.839375
Hamburg,2020,12.0180833333333,8.6575
Hessen,1757,13.4714285714286,11.5666666666667
Hessen,1758,9.74166666666667,8.375
Hessen,1759,10.6583333333333,9.025
Hessen,1760,11.0083333333333,8.475
Hessen,1761,10.85,10.05
Hessen,1762,10.075,8.875
Hessen,1763,9.76666666666667,8.1
Hessen,1764,10.4583333333333,8.975
Hessen,1765,10.1333333333333,7.675
Hessen,1766,9.9,8.775
Hessen,1767,9.65,8.75
Hessen,1768,9.73333333333333,7.95
Hessen,1769,9.725,8.175
Hessen,1770,9.825,6.9
Hessen,1771,9.26666666666667,6.75
Hessen,1772,10.5916666666667,8.025
Hessen,1773,10.6166666666667,7.875
Hessen,1774,10.0166666666667,9.225
Hessen,1775,10.8333333333333,8.9
Hessen,1776,9.79166666666667,8.8
Hessen,1777,9.7,7.225
Hessen,1778,10.4666666666667,8.8
Hessen,1779,11.2416666666667,9.875
Hessen,1780,10.0916666666667,8.325
Hessen,1781,11.3083333333333,10.4
Hessen,1782,9.14166666666667,6.175
Hessen,1783,10.725,8.65
Hessen,1784,8.85833333333333,6.6
Hessen,1785,8.81666666666667,4.975
Hessen,1786,2.03333333333333,2
Hessen,1826,9.39166666666667,7.2
Hessen,1827,9.88333333333333,7.05
Hessen,1828,10.525,8.4
Hessen,1829,7.75,6.45
Hessen,1830,9.25,7.925
Hessen,1831,10.0416666666667,8.425
Hessen,1832,7.78333333333333,6.25
Hessen,1833,10.0333333333333,9.1
Hessen,1834,10.5166666666667,7.2
Hessen,1835,9.36666666666667,7.7
Hessen,1836,9.525,7.15
Hessen,1837,8.6,4.95
Hessen,1838,7.91666666666667,5.425
Hessen,1839,9.45,5.675
Hessen,1840,8.38333333333333,6.875
Hessen,1841,9.625,7.95
Hessen,1842,8.75,6.8
Hessen,1843,9.95,8.05
Hessen,1844,8.81666666666667,7.125
Hessen,1845,8.375,3.45
Hessen,1846,10.7416666666667,8.85
Hessen,1847,8.85,6.6
Hessen,1848,9.575,8.95
Hessen,1849,9.05,7.85
Hessen,1850,8.66666666666667,7
Hessen,1851,9.025,6.675
Hessen,1852,10.3333333333333,6.925
Hessen,1853,8.76666666666667,5.025
Hessen,1854,9.55,7.45
Hessen,1855,8.475,5.325
Hessen,1856,9.725,7.675
Hessen,1857,10.575,7.3
Hessen,1858,9.35,6.275
Hessen,1859,11.125,9.275
Hessen,1860,9.1,6.775
Hessen,1861,9.99166666666667,8.1
Hessen,1862,10.6083333333333,9.85
Hessen,1863,9.94583333333333,7.825
Hessen,1864,7.85416666666667,6.4625
Hessen,1865,9.59583333333333,6.7
Hessen,1866,9.775,7.4375
Hessen,1867,9.16666666666667,7.75
Hessen,1868,10.6291666666667,9.0125
Hessen,1869,9.26666666666667,8.5625
Hessen,1870,8.86143939393939,5.83375
Hessen,1871,7.74416666666667,6.64875
Hessen,1872,10.3195833333333,8.25625
Hessen,1873,9.60708333333333,6.37625
Hessen,1874,9.2875,7.0275
Hessen,1875,9.06875,5.925
Hessen,1876,9.35708333333333,7.07875
Hessen,1877,9.48,6.67125
Hessen,1878,9.54833333333333,8.1375
Hessen,1879,7.72333333333333,6.12125
Hessen,1880,9.42916666666667,7.49875
Hessen,1881,7.99270833333333,6.204375
Hessen,1882,8.793125,7.515
Hessen,1883,8.57520833333333,5.81125
Hessen,1884,9.68483333333333,7.26625
Hessen,1885,8.3075,6.985
Hessen,1886,8.7805,5.6705
Hessen,1887,7.46430555555556,5.17625
Hessen,1888,7.51944444444445,5.19125
Hessen,1889,8.03402777777778,6.15375
Hessen,1890,7.62511904761905,6.31083333333333
Hessen,1891,7.84357142857143,5.63714285714286
Hessen,1892,7.87333333333333,5.78214285714286
Hessen,1893,8.39452380952381,7.94321428571429
Hessen,1894,8.48940476190476,7.5575
Hessen,1895,7.70166666666667,4.37821428571429
Hessen,1896,8.07666666666667,6.24321428571429
Hessen,1897,8.34809523809524,6.74964285714286
Hessen,1898,8.90619047619048,6.25821428571429
Hessen,1899,8.85048611111111,6.7490625
Hessen,1900,8.81990740740741,5.7962962962963
Hessen,1901,8.01638888888889,5.47520833333333
Hessen,1902,7.81173611111111,5.65395833333333
Hessen,1903,8.93589743589744,7.24576923076923
Hessen,1904,8.90339743589744,7.24423076923077
Hessen,1905,8.30904761904762,6.50714285714286
Hessen,1906,8.59238095238095,6.27696428571429
Hessen,1907,8.21041666666667,5.62125
Hessen,1908,7.69577380952381,5.95803571428572
Hessen,1909,7.7527380952381,5.29535714285714
Hessen,1910,8.74613095238095,7.01196428571429
Hessen,1911,9.314375,6.7965625
Hessen,1912,8.13578125,7.42671875
Hessen,1913,8.68291666666667,7.21203125
Hessen,1914,8.63057291666667,7.38484375
Hessen,1915,8.44026041666667,6.42953125
Hessen,1916,8.72328125,7.1515625
Hessen,1917,7.77473958333333,4.7040625
Hessen,1918,8.7425,7.6625
Hessen,1919,7.51777777777778,5.24933333333333
Hessen,1920,8.84270833333333,8.168
Hessen,1921,9.16450980392157,7.32029411764706
Hessen,1922,7.27794117647059,5.48
Hessen,1923,8.00953703703704,6.57558823529412
Hessen,1924,7.24416666666667,5.15555555555556
Hessen,1925,7.81837962962963,6.67426470588235
Hessen,1926,8.65314814814815,7.38555555555556
Hessen,1927,7.92453703703704,6.37527777777778
Hessen,1928,8.26087962962963,5.83986111111111
Hessen,1929,7.50689814814815,3.08277777777778
Hessen,1930,8.7562962962963,6.25791666666667
Hessen,1931,7.59649305555556,5.3309375
Hessen,1932,8.19739583333333,4.61041666666667
Hessen,1933,7.81440972222222,6.35802083333333
Hessen,1934,9.53346666666667,7.2715
Hessen,1935,8.60692528735632,5.8336
Hessen,1936,8.28145454545455,6.47160714285714
Hessen,1937,8.79038020833333,7.34129032258065
Hessen,1938,8.52061447811448,5.90483870967742
Hessen,1939,8.39468390804598,5.74129310344828
Hessen,1940,7.07922222222222,5.49376436781609
Hessen,1941,7.70168181818182,4.94008620689655
Hessen,1942,7.54094967532468,4.50169642857143
Hessen,1943,8.64907738095238,7.68142857142857
Hessen,1944,8.34450091575092,5.34317307692308
Hessen,1945,7.20586666666667,7.63239583333333
Hessen,1946,8.06520202020202,8.33510869565217
Hessen,1947,8.67607798573975,5.2535
Hessen,1948,8.85597754329004,7.63405092592593
Hessen,1949,9.18158797275076,6.8930753968254
Hessen,1950,8.68897186147186,7.17854651162791
Hessen,1951,8.81584567901235,6.054
Hessen,1952,8.28273763470572,6.612
Hessen,1953,9.0795390070922,7.15898936170213
Hessen,1954,7.64820652173913,5.27583333333333
Hessen,1955,7.57945035460993,4.16538043478261
Hessen,1956,6.97843971631206,3.30777173913044
Hessen,1957,8.55695035460993,7.18679347826087
Hessen,1958,8.32482993197279,5.35473958333333
Hessen,1959,9.3308781694496,7.45908163265306
Hessen,1960,8.68613809523809,6.89071428571429
Hessen,1961,8.93362575757576,8.03938775510204
Hessen,1962,7.21347910592809,4.72072916666667
Hessen,1963,7.22009637188209,4.78362244897959
Hessen,1964,8.36899305555556,6.23114583333333
Hessen,1965,7.64857993197279,5.07459183673469
Hessen,1966,8.81614795918367,7.93785714285714
Hessen,1967,9.00710884353742,7.00061224489796
Hessen,1968,8.20258333333333,6.44675
Hessen,1969,7.98055,5.03615
Hessen,1970,7.96975,4.701
Hessen,1971,8.48996732026144,6.5801
Hessen,1972,7.7660303030303,6.63965
Hessen,1973,8.47596666666667,5.8647
Hessen,1974,8.89615896358543,7.3602614379085
Hessen,1975,8.99780333333333,6.04510416666667
Hessen,1976,8.8276948051948,5.76391156462585
Hessen,1977,8.62384333333333,6.82362244897959
Hessen,1978,7.70198639455782,5.69067708333333
Hessen,1979,7.59998333333333,5.18109375
Hessen,1980,7.81255,6.1746
Hessen,1981,8.16306333333333,6.90554421768707
Hessen,1982,8.92986666666667,5.82245
Hessen,1983,9.00160555555556,5.66375
Hessen,1984,7.94629166666667,4.84071666666667
Hessen,1985,7.21758888888889,5.31098958333333
Hessen,1986,8.02361688311688,4.3797
Hessen,1987,7.53090201465202,4.71719387755102
Hessen,1988,9.17179632867133,6.86685897435898
Hessen,1989,9.41672325102881,7.77334935897436
Hessen,1990,9.46852465834819,8.49294117647059
Hessen,1991,8.29706666666667,5.19535
Hessen,1992,9.26461805555556,7.48973958333333
Hessen,1993,8.39910675381264,7.03127551020408
Hessen,1994,9.79734693877551,6.90821428571429
Hessen,1995,9.11344677871148,7.25901360544218
Hessen,1996,7.2863904040404,4.88141156462585
Hessen,1997,8.94117233560091,7.57219387755102
Hessen,1998,9.02247691933916,8.06015625
Hessen,1999,9.41893781565657,7.20442708333333
Hessen,2000,9.79890176366843,8.46829545454546
Hessen,2001,8.72249964763918,7.11821428571429
Hessen,2002,9.28675685425685,7.93439024390244
Hessen,2003,9.45620860169641,6.84373983739837
Hessen,2004,8.29983366831581,6.78688596491228
Hessen,2005,8.82055229162372,6.39282520325203
Hessen,2006,9.68031635802469,5.74980952380952
Hessen,2007,9.62712752525253,9.21814285714286
Hessen,2008,9.393,7.68824324324324
Hessen,2009,9.08403562653563,7.65137387387387
Hessen,2010,7.95440235690236,5.91145833333333
Hessen,2011,9.52931818181818,8.14364864864865
Hessen,2012,9.12110900673401,6.908125
Hessen,2013,8.57725675675676,4.82541666666667
Hessen,2014,10.3421401515152,8.77166666666667
Hessen,2015,10.0008333333333,6.83210648148148
Hessen,2016,9.38630787037037,7.07326388888889
Hessen,2017,9.58977477477477,8.19135135135135
Hessen,2018,10.4967199017199,7.31351351351351
Hessen,2019,10.0938034398034,7.80256756756757
Hessen,2020,10.4379565929566,8.35445945945946
Mecklenburg-Vorpommern,1853,9.46166666666667,
Mecklenburg-Vorpommern,1854,7.90833333333333,5.2975
Mecklenburg-Vorpommern,1855,6.17916666666667,1.1375
Mecklenburg-Vorpommern,1856,7.28916666666667,4.205
Mecklenburg-Vorpommern,1857,8.60833333333333,4.2225
Mecklenburg-Vorpommern,1858,7.75583333333333,3.8
Mecklenburg-Vorpommern,1859,8.675,6.35
Mecklenburg-Vorpommern,1860,6.81583333333333,3.835
Mecklenburg-Vorpommern,1861,7.62416666666667,4.6975
Mecklenburg-Vorpommern,1862,7.26083333333333,4.7125
Mecklenburg-Vorpommern,1863,8.223,5.5975
Mecklenburg-Vorpommern,1864,5.97166666666667,3.3025
Mecklenburg-Vorpommern,1865,8.5925,5.7625
Mecklenburg-Vorpommern,1866,8.22366666666667,5.2275
Mecklenburg-Vorpommern,1867,7.02583333333333,4.44125
Mecklenburg-Vorpommern,1868,9.56106060606061,7.04625
Mecklenburg-Vorpommern,1869,8.65060606060606,7.46458333333333
Mecklenburg-Vorpommern,1870,5.22841666666667,3.525
Mecklenburg-Vorpommern,1871,6.76083333333333,4.1425
Mecklenburg-Vorpommern,1872,9.94216666666667,7.3025
Mecklenburg-Vorpommern,1873,8.76469696969697,4.5025
Mecklenburg-Vorpommern,1874,8.36125,5.20625
Mecklenburg-Vorpommern,1875,8.34941666666667,4.85416666666667
Mecklenburg-Vorpommern,1876,6.81558333333333,4.93125
Mecklenburg-Vorpommern,1877,7.77375,3.87
Mecklenburg-Vorpommern,1878,7.86708333333333,6.32
Mecklenburg-Vorpommern,1879,7.30908333333333,3.1775
Mecklenburg-Vorpommern,1880,8.09416666666667,5.2225
Mecklenburg-Vorpommern,1881,6.86375,3.66625
Mecklenburg-Vorpommern,1882,8.43354166666667,6.674375
Mecklenburg-Vorpommern,1883,7.74020833333333,3.99625
Mecklenburg-Vorpommern,1884,8.62166666666667,6.090625
Mecklenburg-Vorpommern,1885,7.73840909090909,5.583125
Mecklenburg-Vorpommern,1886,7.71229166666667,3.989375
Mecklenburg-Vorpommern,1887,5.41145833333333,3.605625
Mecklenburg-Vorpommern,1888,6.65722222222222,2.96416666666667
Mecklenburg-Vorpommern,1889,7.98020833333333,5.13166666666667
Mecklenburg-Vorpommern,1890,7.554,5.7475
Mecklenburg-Vorpommern,1891,7.59066666666667,4.8535
Mecklenburg-Vorpommern,1892,7.25733333333333,4.814
Mecklenburg-Vorpommern,1893,7.75218181818182,5.877
Mecklenburg-Vorpommern,1894,8.4697,6.8965
Mecklenburg-Vorpommern,1895,7.43066666666667,4.2855
Mecklenburg-Vorpommern,1896,7.99616666666667,5.789
Mecklenburg-Vorpommern,1897,7.85130303030303,5.2335
Mecklenburg-Vorpommern,1898,8.1133125,5.62347222222222
Mecklenburg-Vorpommern,1899,7.59627083333333,5.37083333333333
Mecklenburg-Vorpommern,1900,8.21012310606061,4.40875
Mecklenburg-Vorpommern,1901,7.72133522727273,4.664375
Mecklenburg-Vorpommern,1902,6.6271875,3.6553125
Mecklenburg-Vorpommern,1903,8.33885416666667,6.8321875
Mecklenburg-Vorpommern,1904,8.08677083333333,5.5371875
Mecklenburg-Vorpommern,1905,8.01864583333333,5.7965625
Mecklenburg-Vorpommern,1906,8.67208333333333,5.8634375
Mecklenburg-Vorpommern,1907,7.49014814814815,4.78166666666667
Mecklenburg-Vorpommern,1908,7.62052083333333,5.5178125
Mecklenburg-Vorpommern,1909,7.3028125,3.6421875
Mecklenburg-Vorpommern,1910,8.6396875,6.5415625
Mecklenburg-Vorpommern,1911,9.1228125,6.5365625
Mecklenburg-Vorpommern,1912,7.7396875,5.7509375
Mecklenburg-Vorpommern,1913,8.80614583333333,6.86375
Mecklenburg-Vorpommern,1914,9.09523809523809,7.32642857142857
Mecklenburg-Vorpommern,1915,7.60666666666667,5.0375
Mecklenburg-Vorpommern,1916,8.3575,6.0134375
Mecklenburg-Vorpommern,1917,7.75950757575758,3.2146875
Mecklenburg-Vorpommern,1918,8.44181818181818,6.785
Mecklenburg-Vorpommern,1919,7.31620265151515,5.03114583333333
Mecklenburg-Vorpommern,1920,8.59942857142857,8.15321428571429
Mecklenburg-Vorpommern,1921,9.08284632034632,7.64785714285714
Mecklenburg-Vorpommern,1922,7.32306818181818,5.18916666666667
Mecklenburg-Vorpommern,1923,6.40559523809524,4.2875
Mecklenburg-Vorpommern,1924,7.5845,4.159
Mecklenburg-Vorpommern,1925,8.70236111111111,7.075
Mecklenburg-Vorpommern,1926,8.02652777777778,6.6945
Mecklenburg-Vorpommern,1927,7.97785714285714,5.89178571428571
Mecklenburg-Vorpommern,1928,8.02275,5.4825
Mecklenburg-Vorpommern,1929,7.06020833333333,1.98125
Mecklenburg-Vorpommern,1930,8.68416666666667,5.63625
Mecklenburg-Vorpommern,1931,7.8885,5.381
Mecklenburg-Vorpommern,1932,8.70798821548822,5.04305555555556
Mecklenburg-Vorpommern,1933,8.04508333333333,5.79458333333333
Mecklenburg-Vorpommern,1934,9.71075757575758,7.26681818181818
Mecklenburg-Vorpommern,1935,7.31568181818182,5.10613636363636
Mecklenburg-Vorpommern,1936,8.20468531468531,4.88291666666667
Mecklenburg-Vorpommern,1937,8.47312770562771,6.07261904761905
Mecklenburg-Vorpommern,1938,9.18315476190476,6.3125
Mecklenburg-Vorpommern,1939,8.56008680555556,6.03616666666667
Mecklenburg-Vorpommern,1940,6.27845238095238,2.73053571428571
Mecklenburg-Vorpommern,1941,6.86647435897436,3.40230769230769
Mecklenburg-Vorpommern,1942,6.8499358974359,2.26076923076923
Mecklenburg-Vorpommern,1943,7.63886904761905,7.62541666666667
Mecklenburg-Vorpommern,1944,8.14950974025974,5.07958333333333
Mecklenburg-Vorpommern,1945,0.106666666666667,3.72
Mecklenburg-Vorpommern,1946,8.55213023088023,13.505
Mecklenburg-Vorpommern,1947,7.88124603174603,3.52
Mecklenburg-Vorpommern,1948,8.92253968253968,6.45369047619048
Mecklenburg-Vorpommern,1949,9.2741150137741,6.44784090909091
Mecklenburg-Vorpommern,1950,8.49121212121212,6.54284090909091
Mecklenburg-Vorpommern,1951,8.61599206349206,4.9327380952381
Mecklenburg-Vorpommern,1952,7.64650793650794,5.62678571428571
Mecklenburg-Vorpommern,1953,9.10598484848485,6.32615079365079
Mecklenburg-Vorpommern,1954,7.51214285714286,3.59238095238095
Mecklenburg-Vorpommern,1955,7.75243333333333,3.19815789473684
Mecklenburg-Vorpommern,1956,6.95633333333333,2.540625
Mecklenburg-Vorpommern,1957,8.49808333333333,5.8365
Mecklenburg-Vorpommern,1958,7.9862962962963,4.13194444444444
Mecklenburg-Vorpommern,1959,9.00127192982456,6.47763157894737
Mecklenburg-Vorpommern,1960,8.23417929292929,4.89763888888889
Mecklenburg-Vorpommern,1961,9.05712333864965,7.43539473684211
Mecklenburg-Vorpommern,1962,7.23622549019608,4.42661764705882
Mecklenburg-Vorpommern,1963,7.11114583333333,3.39828125
Mecklenburg-Vorpommern,1964,8.01191414141414,5.026
Mecklenburg-Vorpommern,1965,7.31657070707071,4.26383333333333
Mecklenburg-Vorpommern,1966,8.13,5.34383333333333
Mecklenburg-Vorpommern,1967,9.05244791666667,6.7521875
Mecklenburg-Vorpommern,1968,8.26015625,5.79734375
Mecklenburg-Vorpommern,1969,7.33828125,3.518125
Mecklenburg-Vorpommern,1970,7.18913541666667,3.08796875
Mecklenburg-Vorpommern,1971,8.53588541666667,5.55625
Mecklenburg-Vorpommern,1972,7.86661458333333,5.573125
Mecklenburg-Vorpommern,1973,8.455,6.06796875
Mecklenburg-Vorpommern,1974,8.74088541666667,6.16640625
Mecklenburg-Vorpommern,1975,9.02901041666667,5.2978125
Mecklenburg-Vorpommern,1976,7.98402777777778,4.30323529411765
Mecklenburg-Vorpommern,1977,8.39703125,5.6371875
Mecklenburg-Vorpommern,1978,7.79803921568627,4.51926470588235
Mecklenburg-Vorpommern,1979,7.23666666666667,4.1725
Mecklenburg-Vorpommern,1980,7.29226851851852,4.17263888888889
Mecklenburg-Vorpommern,1981,8.05518518518519,6.41722222222222
Mecklenburg-Vorpommern,1982,8.5874537037037,5.40458333333333
Mecklenburg-Vorpommern,1983,9.00703703703704,5.58777777777778
Mecklenburg-Vorpommern,1984,7.98736111111111,4.91861111111111
Mecklenburg-Vorpommern,1985,7.16319444444445,4.13555555555556
Mecklenburg-Vorpommern,1986,7.20212962962963,3.42527777777778
Mecklenburg-Vorpommern,1987,7.02985294117647,3.82441176470588
Mecklenburg-Vorpommern,1988,8.9268137254902,6.3225
Mecklenburg-Vorpommern,1989,9.64942513368984,7.69705882352941
Mecklenburg-Vorpommern,1990,9.74967023172906,8.53661764705882
Mecklenburg-Vorpommern,1991,7.91068181818182,5.03980769230769
Mecklenburg-Vorpommern,1992,7.87135539064111,6.94921875
Mecklenburg-Vorpommern,1993,8.09673941798942,6.71496031746032
Mecklenburg-Vorpommern,1994,9.2615,5.72552631578947
Mecklenburg-Vorpommern,1995,8.62798644338118,6.40350877192982
Mecklenburg-Vorpommern,1996,7.12348484848485,3.97166666666667
Mecklenburg-Vorpommern,1997,8.57494047619048,6.321
Mecklenburg-Vorpommern,1998,8.1826268115942,7.66644736842105
Mecklenburg-Vorpommern,1999,9.35063664596273,6.63295454545455
Mecklenburg-Vorpommern,2000,9.79527777777778,8.14155797101449
Mecklenburg-Vorpommern,2001,9.03114010989011,6.39356666666667
Mecklenburg-Vorpommern,2002,9.46109557109557,7.63816666666667
Mecklenburg-Vorpommern,2003,9.01967016317016,5.59099358974359
Mecklenburg-Vorpommern,2004,8.81459083178726,6.63314102564103
Mecklenburg-Vorpommern,2005,8.60341301907969,5.39903846153846
Mecklenburg-Vorpommern,2006,9.64432692307692,4.86907051282051
Mecklenburg-Vorpommern,2007,9.8671696969697,8.0731
Mecklenburg-Vorpommern,2008,9.66183333333333,7.2991
Mecklenburg-Vorpommern,2009,8.97594848484849,6.8548
Mecklenburg-Vorpommern,2010,7.69729393939394,5.0441
Mecklenburg-Vorpommern,2011,9.32577272727273,6.6694
Mecklenburg-Vorpommern,2012,8.88971272727273,6.2539
Mecklenburg-Vorpommern,2013,8.73666868686869,4.73881944444444
Mecklenburg-Vorpommern,2014,10.2192575757576,8.1631
Mecklenburg-Vorpommern,2015,9.734,6.4717
Mecklenburg-Vorpommern,2016,9.60133333333333,7.3041
Mecklenburg-Vorpommern,2017,9.47474666666667,6.9557
Mecklenburg-Vorpommern,2018,10.1251,6.2472
Mecklenburg-Vorpommern,2019,10.3901975757576,7.8376
Mecklenburg-Vorpommern,2020,10.3956,7.6277
Niedersachsen,1854,8.44166666666667,6.225
Niedersachsen,1855,6.52777777777778,2.08333333333333
Niedersachsen,1856,8.40833333333333,5.875
Niedersachsen,1857,9.53833333333333,6.3
Niedersachsen,1858,8.22166666666667,4.58
Niedersachsen,1859,9.77,7.8
Niedersachsen,1860,7.84666666666667,5.44
Niedersachsen,1861,8.88166666666667,6.665
Niedersachsen,1862,9.29666666666667,8.155
Niedersachsen,1863,9.645,7.44
Niedersachsen,1864,7.22666666666667,5.32
Niedersachsen,1865,8.93,5.695
Niedersachsen,1866,9.38333333333333,6.6
Niedersachsen,1867,8.61833333333333,6.725
Niedersachsen,1868,10.1733333333333,8.365
Niedersachsen,1869,8.77666666666667,7.52
Niedersachsen,1870,7.81833333333333,4.945
Niedersachsen,1871,7.41333333333333,5.61
Niedersachsen,1872,9.87333333333333,7.73
Niedersachsen,1873,9.07738095238095,5.39642857142857
Niedersachsen,1874,8.83833333333333,6.29
Niedersachsen,1875,8.38,4.905
Niedersachsen,1876,8.63833333333333,6.095
Niedersachsen,1877,8.90333333333333,5.78
Niedersachsen,1878,9.235,7.665
Niedersachsen,1879,7.05166666666667,4.715
Niedersachsen,1880,8.96833333333333,6.73
Niedersachsen,1881,7.35178571428572,4.74821428571429
Niedersachsen,1882,8.71190476190476,7.35892857142857
Niedersachsen,1883,8.23511904761905,5.15714285714286
Niedersachsen,1884,8.975,6.81964285714286
Niedersachsen,1885,7.74166666666667,6.2875
Niedersachsen,1886,8.00416666666667,4.52857142857143
Niedersachsen,1887,7.45197916666667,4.86666666666667
Niedersachsen,1888,7.00989583333333,3.6265625
Niedersachsen,1889,7.9125,5.821875
Niedersachsen,1890,7.60645833333333,5.8453125
Niedersachsen,1891,7.79859375,5.03890625
Niedersachsen,1892,7.52661458333333,5.068125
Niedersachsen,1893,8.22484375,6.7525
Niedersachsen,1894,8.56235294117647,7.32703125
Niedersachsen,1895,7.63828431372549,4.58514705882353
Niedersachsen,1896,8.11970588235294,5.92647058823529
Niedersachsen,1897,8.17149122807018,5.99955882352941
Niedersachsen,1898,8.82429824561404,5.77473684210526
Niedersachsen,1899,8.54609649122807,5.93328947368421
Niedersachsen,1900,8.72855263157895,5.07447368421053
Niedersachsen,1901,8.1294298245614,5.21236842105263
Niedersachsen,1902,7.33469298245614,4.50605263157895
Niedersachsen,1903,8.77157894736842,7.21618421052632
Niedersachsen,1904,8.36118421052632,6.2515350877193
Niedersachsen,1905,8.27708333333333,6.14527777777778
Niedersachsen,1906,8.76365740740741,6.33541666666667
Niedersachsen,1907,8.00097883597884,5.49
Niedersachsen,1908,7.97519607843137,5.90397058823529
Niedersachsen,1909,7.72176470588235,4.66441176470588
Niedersachsen,1910,9.02539215686275,7.00691176470588
Niedersachsen,1911,9.5718137254902,7.0525
Niedersachsen,1912,8.42946078431373,6.97294117647059
Niedersachsen,1913,9.02872549019608,7.34529411764706
Niedersachsen,1914,9.29588235294118,7.68514705882353
Niedersachsen,1915,8.11544117647059,5.71602941176471
Niedersachsen,1916,8.59161764705882,6.36602941176471
Niedersachsen,1917,7.99674688057041,4.08455882352941
Niedersachsen,1918,8.90700980392157,7.34397058823529
Niedersachsen,1919,7.48682291666667,5.358125
Niedersachsen,1920,8.98645833333333,8.45859375
Niedersachsen,1921,9.33645833333333,7.7678125
Niedersachsen,1922,7.30897950089127,5.42691176470588
Niedersachsen,1923,8.02683006535948,5.79926470588235
Niedersachsen,1924,7.97527800324675,4.90303571428571
Niedersachsen,1925,8.84661764705882,7.33676470588235
Niedersachsen,1926,9.18025689223058,7.27097222222222
Niedersachsen,1927,8.31841630591631,6.39047619047619
Niedersachsen,1928,8.52015873015873,6.01142857142857
Niedersachsen,1929,7.04007575757576,2.71333333333333
Niedersachsen,1930,9.16282608695652,6.21586956521739
Niedersachsen,1931,8.04684440559441,5.33240384615385
Niedersachsen,1932,8.76708333333333,5.27317307692308
Niedersachsen,1933,8.1073717948718,6.30115384615385
Niedersachsen,1934,9.91471513605442,7.4337037037037
Niedersachsen,1935,8.83052777777778,6.04508620689655
Niedersachsen,1936,8.68757352941177,5.80700520833333
Niedersachsen,1937,8.66389705882353,6.93573529411765
Niedersachsen,1938,9.03394607843137,6.43426470588235
Niedersachsen,1939,8.73018934240363,6.18102941176471
Niedersachsen,1940,6.84085784313726,4.75919117647059
Niedersachsen,1941,7.57312365591398,4.42309139784946
Niedersachsen,1942,7.31580729166667,3.572109375
Niedersachsen,1943,8.71654316271963,7.9044696969697
Niedersachsen,1944,8.68486075036075,5.359453125
Niedersachsen,1945,7.32886282828283,7.39532608695652
Niedersachsen,1946,8.12865931201415,6.9062037037037
Niedersachsen,1947,8.50592722092722,4.7118201754386
Niedersachsen,1948,9.46149031007752,7.67067829457364
Niedersachsen,1949,9.16632279314888,6.80899224806202
Niedersachsen,1950,8.68610507246377,7.23516666666667
Niedersachsen,1951,8.83755434782609,5.75646739130435
Niedersachsen,1952,7.89656092171717,6.55466666666667
Niedersachsen,1953,9.35604513888889,6.77657986111111
Niedersachsen,1954,7.95210348162476,4.88516304347826
Niedersachsen,1955,7.89439236111111,3.87808510638298
Niedersachsen,1956,7.18227430555556,3.02140625
Niedersachsen,1957,8.90606382978723,6.96079787234043
Niedersachsen,1958,8.50316425120773,5.08155555555556
Niedersachsen,1959,9.30734375,7.21136524822695
Niedersachsen,1960,8.70479166666667,6.33760416666667
Niedersachsen,1961,9.17528333333333,8.01135
Niedersachsen,1962,7.35761437908497,4.8897
Niedersachsen,1963,7.24198717948718,4.45901960784314
Niedersachsen,1964,8.29671474358974,5.97509615384615
Niedersachsen,1965,7.81383647798742,5.32740566037736
Niedersachsen,1966,8.63980083857442,6.70009433962264
Niedersachsen,1967,9.36033653846154,7.24067307692308
Niedersachsen,1968,8.59038461538462,6.42149038461538
Niedersachsen,1969,8.21835097001764,4.61910377358491
Niedersachsen,1970,7.87294642857143,4.44372727272727
Niedersachsen,1971,8.69454678362573,6.30296783625731
Niedersachsen,1972,8.09221726190476,6.51375
Niedersachsen,1973,8.65452516233766,6.02696428571429
Niedersachsen,1974,9.08562865497076,7.08011695906433
Niedersachsen,1975,9.38247807017544,5.93607142857143
Niedersachsen,1976,8.76505994897959,5.46321212121212
Niedersachsen,1977,8.9307412083801,6.67310185185185
Niedersachsen,1978,8.07311096136568,5.65259433962264
Niedersachsen,1979,7.65560185185185,4.77443396226415
Niedersachsen,1980,8.03802983539095,5.69674528301887
Niedersachsen,1981,8.3219898989899,7.1515
Niedersachsen,1982,9.19139403292181,6.10175925925926
Niedersachsen,1983,9.38257716049383,5.95268518518519
Niedersachsen,1984,8.35800925925926,5.29513888888889
Niedersachsen,1985,7.65059090909091,5.47342592592593
Niedersachsen,1986,8.10866666666667,4.25240740740741
Niedersachsen,1987,7.59936728395062,4.72296296296296
Niedersachsen,1988,9.37441358024691,7.08018518518519
Niedersachsen,1989,9.8466652892562,7.98842592592593
Niedersachsen,1990,9.87150606060606,8.84561320754717
Niedersachsen,1991,8.60105706414797,5.57152777777778
Niedersachsen,1992,9.86720531204906,8.16294642857143
Niedersachsen,1993,8.44136988304094,7.45133928571429
